"logFC"	"logCPM"	"PValue"	"FDR"
"PGSC0003DMG400011052"	0.882806614719661	5.67343130742509	0.000285881521164387	0.0250470976136093
"PGSC0003DMG400011072"	1.52081228966666	5.51285815149209	5.86054211447864e-06	0.00170192776955972
"PGSC0003DMG400011128"	0.526682689603161	4.99225954086153	0.000764594023339533	0.0453578725554827
"PGSC0003DMG400011136"	0.718280214496243	6.88074097995321	8.79926670339879e-05	0.0112032437052239
"PGSC0003DMG400011177"	1.36723626882514	1.62557447553866	0.0003705211113192	0.0295570637134446
"PGSC0003DMG400011311"	-1.23821699701774	3.47477192846863	0.000545486336296927	0.0383115213258978
"PGSC0003DMG400011334"	-1.14304329917892	5.09871284813371	4.58428542480094e-06	0.00146834238320317
"PGSC0003DMG400011355"	-2.47846430750936	1.19650394382621	7.32473785972538e-09	1.81921757826108e-05
"PGSC0003DMG400011365"	-1.43829036908573	-1.18044223328655	0.000630734615849966	0.0415866502072914
"PGSC0003DMG400011508"	0.892185195432246	5.67939255977463	0.000634655978312072	0.0417387237034448
"PGSC0003DMG400011538"	1.67574431081577	4.24855367310469	1.65926605972625e-06	0.00073334023469781
"PGSC0003DMG400011627"	2.76358237842289	3.74661849914635	2.11503325503646e-05	0.00423760848912189
"PGSC0003DMG400011628"	2.42322021321855	2.89823252378299	3.71931859955895e-05	0.00600809428276254
"PGSC0003DMG400011630"	3.44440953983366	1.88894603015747	0.000264755201563916	0.0236341862663516
"PGSC0003DMG400011631"	3.18886035254266	2.56448277097513	3.40251011280814e-05	0.00564262512417192
"PGSC0003DMG400011632"	3.30792260215134	3.21725213913334	2.42877193558329e-05	0.00450635717780165
"PGSC0003DMG400011748"	0.959295296928452	3.71939383415816	1.23484325545208e-05	0.00279962796319425
"PGSC0003DMG400011806"	1.03606362475223	0.738948554614512	0.000557360939162822	0.0385407955107622
"PGSC0003DMG400011910"	-0.92266340963151	2.58955225659504	3.98815685755695e-05	0.00636283346545783
"PGSC0003DMG400011951"	1.81374191469056	5.98745975269936	0.000203719369238189	0.0200191964995317
"PGSC0003DMG400011954"	2.02373291014948	4.21455577100683	0.000598247076651093	0.0400532240648523
"PGSC0003DMG400011977"	3.73077894391383	3.90203338340951	2.24834315813178e-08	4.15076266179099e-05
